sample_id,dry_weight,dry_weight_lci,dry_weight_uci,table_key
G600457,890453.4542222222,817886.5066666667,970611.7263838385,COV_S3149
G600458,732224.184,665987.0522352941,799279.9796078432,COV_S3150
G600459,647529.4117647059,622431.3725490196,673882.3529411765,COV_S3151
G600460,465777.77777777787,439111.1111111112,497777.77777777787,COV_S3152
G600461,618315.3592623195,594357.6128054893,642276.0792267635,COV_S3153
G600462,772376.2453333336,727284.5127441861,799616.4365891474,COV_S3154
G600463,442065.0256073059,415416.07305936073,474315.8348858448,COV_S3155
G600464,615822.2222222224,594488.8889,638577.7777777779,COV_S3156
G600465,662156.4936296297,637999.2167407409,688756.3069629632,COV_S3157
G600466,838358.7336497175,795519.2092,883811.3903728814,COV_S3158
G600467,383280.2196879433,348418.3507517731,416246.50893617026,COV_S3159
G600468,402264.1776064257,365443.0649317269,444418.84967068274,COV_S3160
G600469,258666.6666666667,233333.33333333337,285333.3333333334,COV_S3161
G600470,211717.17171717173,197171.7171717172,226262.6262626263,COV_S3162
G600471,424090.5815602838,407596.39875177306,440586.82053900714,COV_S3163
G600472,522732.87915151514,487551.8913939394,561299.4107878788,COV_S3164
G600473,634947.4754168354,588499.5233444946,678685.1099,COV_S3165
G600474,504881.6565311321,482539.6296953907,526450.3787262271,COV_S3166
G600475,656611.8953203913,631831.2750922312,681395.7137290877,COV_S3167
G600476,434516.23486792465,394465.4088050315,478211.6967044026,COV_S3168
G600477,566132.9129,529728.9762077924,602491.1063549784,COV_S3169
G600478,456482.2751840796,431428.2924577115,483835.9700696518,COV_S3170
G600479,912034.6811685394,872558.1937378278,957675.2623220974,COV_S3171
G600480,206547.82240952848,187940.75260317404,225083.1572990114,COV_S3172
G600481,138836.0820560386,125782.77772367148,150024.14684444445,COV_S3173
G600482,311397.69156773837,289702.31612523337,332287.5698407483,COV_S3174
G600483,217065.2414891775,201251.224,234729.1888484849,COV_S3175
G600484,274595.95418181823,259393.93939393945,289335.4530909091,COV_S3176
G600485,90111.57520842108,81320.86636912281,98918.05816,COV_S3177
G600486,193713.945,173409.65879365077,212892.21447619045,COV_S3178
G600487,185260.20053333332,171296.15148444445,200881.78844444445,COV_S3179
G600488,99047.81141333331,91092.33387789477,107003.76409824562,COV_S3180
G600489,166735.8064915825,155778.03076094275,178769.4551919192,COV_S3181
G600490,166823.16282352942,154389.3159529412,179257.8417254902,COV_S3182
G600491,967970.1584410258,924141.1257435896,1008758.7014564102,COV_S3183
G600492,83126.74724848485,74037.29178181819,90973.61564848486,COV_S3184
G600493,103544.90877887789,93290.02683,112192.09726732674,COV_S3185
G600494,104341.62549379852,87895.91600665945,118328.02982653596,COV_S3186
G600495,502214.5753265704,460796.7663836731,547098.6314999157,COV_S3187
G600496,77796.15478,67958.48156772772,87875.72182,COV_S3188
G600497,65028.123183838376,57592.4305,73078.30000808083,COV_S3189
G600498,62397.41245333332,55665.98177333334,69651.33349333334,COV_S3190
G600499,110482.54125258504,99745.91124291514,120480.80294739964,COV_S3191
G600500,273350.0041481482,64846.560846560846,499861.9039,COV_S3192
G600501,44306.88373626222,37652.685528709706,52930.075024801656,COV_S3193
G600502,45936.95846258422,37493.702009612425,52647.65421549479,COV_S3194
G600503,64332.59041656355,54724.11572093703,72833.77311599086,COV_S3195
G600504,28636.976809484506,24408.10118,33328.435754263286,COV_S3196
G600505,31887.06296190476,27439.889457142857,36522.09895238096,COV_S3197
G600506,52913.679598067625,44325.77787,61367.75823768116,COV_S3198
G600507,39551.515934814815,32991.81195851853,45799.95826962963,COV_S3199
G600508,43310.62871513634,37330.83035,49575.83271865306,COV_S3200
G600509,36598.49564000001,31481.353440000003,42242.58264,COV_S3201
G600510,18504.58055908922,10337.474053366082,26224.604824133057,COV_S3202
G600511,29541.823075555556,23659.47299555556,35060.25949866667,COV_S3203
G600512,33195.59313939394,27267.21763636364,38855.8236,COV_S3204
G600513,11925.927329882352,9188.096663843136,15160.255811764708,COV_S3205
G600514,78228.35501971832,69220.12203568076,87986.65508356808,COV_S3206
G600515,52028.79347242754,43362.05473891244,60579.252672625014,COV_S3207
G600516,44761.236412936865,39249.66528712508,50766.96786535788,COV_S3208
G600518,26431.87197117117,19827.737470270273,32987.10702702703,COV_S3209
G600519,10698.690950631197,5450.548896,14946.67233233465,COV_S3210
G600520,18163.509529824565,14406.51270175439,22308.37052631579,COV_S3211
G600521,19467.798085245904,14380.297374426233,24579.40252677596,COV_S3212
G600522,19484.041774340338,12859.382198355346,24597.17874473094,COV_S3213
G600523,19776.490155388365,14572.660595762947,24749.32390100819,COV_S3214
G600524,14271.590277112438,8571.125787018667,19405.8518872482,COV_S3215
G600525,6295.261312,4417.145743820225,8642.766359250936,COV_S3216
G600526,9354.954954954956,6803.603603603605,12468.468468468463,COV_S3217
G600527,5276.549866666666,2044.1493708424912,8506.894549,COV_S3218
G600528,63659.19296245213,55899.74064061305,71701.37135325672,COV_S3219
G600529,8150.015476245179,5327.7176935315165,11189.157836103264,COV_S3220
G600530,11338.589683809523,8000.408845714285,14524.131542857143,COV_S3221
G600531,30233.379348693594,23752.517010792224,37046.37504485719,COV_S3222
G600532,9848.210216,7164.064049333333,13131.383061333336,COV_S3223
G600533,15806.074180300318,10187.593717423746,21774.65529668902,COV_S3224
G600534,10888.301965021645,7595.29861,14346.397284848486,COV_S3225
G600535,14698.403345964913,11524.34935017544,18329.161925614037,COV_S3226
G600536,41192.83287562189,34629.098220895525,48317.88077213931,COV_S3227
G600537,14860.728836036036,10634.47814774775,18890.997304504504,COV_S3228
G600538,8900.514779946769,6701.2019646473855,11497.681721662875,COV_S3229
G600539,10310.69345376344,7872.486627096773,13207.451848028672,COV_S3230
G600540,21821.841214358978,17195.404488205128,28315.240910769237,COV_S3231
G600541,18312.70854,13762.230036078432,23308.17241098039,COV_S3232
G600542,24418.26896525822,19863.51595868545,29621.74885258217,COV_S3233
G600543,109880.51431220866,98564.06987061971,122032.6228448522,COV_S3234
G600544,40576.52478056826,32001.700378270605,49164.05792973465,COV_S3235
G600545,210004.86920137313,191515.9449,228495.74559171457,COV_S3236
G600546,52160.52373333333,37803.07133866666,64321.74682666666,COV_S3237
G600547,21285.923882170548,15591.480930232565,27848.31209922481,COV_S3238
G600548,12413.176620606064,9781.471166060606,15479.438952727274,COV_S3239
G600549,41019.40045432099,32662.67031440329,48125.49465020576,COV_S3240
G600550,44661.37771344263,37736.64690784571,52386.94587523991,COV_S3241
G600551,60346.69322898551,53875.49468985508,67316.94677101451,COV_S3242
G600552,44911.08733338196,38027.998688933134,51734.01606,COV_S3243
G600553,81870.87655672514,70639.10278362573,93258.18290526317,COV_S3244
G600554,41164.44307,34345.54455843138,49268.31488,COV_S3245
G600555,250845.1915922621,208687.6460484099,284232.62096586666,COV_S3246
G600556,77144.90622401722,69064.89483323926,87164.54563370667,COV_S3247
G600557,42076.02196696842,36895.05464287221,47721.517556029816,COV_S3248
G600558,16746.142553904763,12637.857406858411,20760.229655674542,COV_S3249
G600559,43714.50123963528,37784.74419205275,50417.43207860875,COV_S3250
G600560,54108.20399,46210.355375824176,61016.72553260074,COV_S3251
G600561,52521.67514885845,44914.91186849315,59852.59138630138,COV_S3252
G600562,48495.68033821137,41160.65715772357,56655.655063414626,COV_S3253
G600563,323996.0733866667,304355.5555555556,342616.5771377778,COV_S3254
G600564,37546.66666666667,31857.777777777785,43804.444444444445,COV_S3255
G600565,64393.093715087714,55929.51189333333,74294.24085333335,COV_S3256
G600566,34347.78781276596,28592.81647659574,39974.96341560284,COV_S3257
G600567,109560.54994022987,98758.6206896552,122076.19897011494,COV_S3258
G600568,60936.68009004329,50285.71428571429,68785.66742164505,COV_S3259
G600569,87279.10472156863,75450.98039215687,98990.74890980392,COV_S3260
G600570,68904.75049411766,58196.07843137255,78644.60290196078,COV_S3261
G600571,69482.09363100777,60403.10078,78765.2925,COV_S3262
G600572,400550.2382666667,380000.0,420654.5512,COV_S3263
G600573,62403.04740900901,49971.04782702703,74921.59938,COV_S3264
G600574,99655.89491,87141.24293785312,113146.81963389833,COV_S3265
G600575,42391.89858823529,32784.31372549019,50060.88462745098,COV_S3266
G600576,79063.23303703703,72197.53086419753,85893.45437037037,COV_S3267
G600577,204395.56779746836,163322.01410970467,238495.6457046414,COV_S3268
G600578,171667.04282352942,157221.90635294118,186801.7794509804,COV_S3269
G600579,152500.9618,135515.15151515155,170975.82962424244,COV_S3270
G600580,372850.6565,347254.2365,398169.9546666667,COV_S3271
G600705,122251.26085714289,110476.19047619047,134896.33514285713,COV_S3272
G600706,308188.4765866666,277333.3333333333,333882.06485333334,COV_S3273
G600707,181114.9626666667,168484.84848484848,193326.2564848485,COV_S3274
G600708,399878.51217204303,366939.3806451613,427371.97883870977,COV_S3275
G600709,73362.96296296296,64237.03703703706,81659.25925925927,COV_S3276
G600710,116551.36943333334,102833.33333333334,130487.96851666666,COV_S3277
G600711,164690.1071,149219.3143,178414.762,COV_S3278
G600712,421457.5025185186,392824.49081481487,448130.32503703714,COV_S3279
G600713,354588.2650043291,324008.2645887446,374721.2133679654,COV_S3280
G600714,242132.74320000008,214666.66666666672,268790.08613333333,COV_S3281
G600715,262137.67305050508,237575.7575757576,287795.26917171717,COV_S3282
G600716,433516.8717837839,397837.8378378378,466298.8335855856,COV_S3283
G600717,154669.16124444443,142077.42482962963,167134.8148148148,COV_S3284
G600718,149732.09015873013,135873.01587301586,166059.6151111111,COV_S3285
G600719,392679.0782857143,367619.0476190477,418114.1626666666,COV_S3286
G600720,97235.18833593075,85171.47245714287,113837.2049731602,COV_S3287
G600721,161048.2987936508,149841.26984126985,172188.65282539683,COV_S3288
G600722,324793.73192982463,307368.42105263163,341544.5361,COV_S3289
G600723,148656.7815161905,132723.80952380953,163784.69927619048,COV_S3290
G600724,156652.07180709223,135943.26241134753,178035.01914326244,COV_S3291
G600725,114472.15306666668,101144.69982476188,129695.67434666668,COV_S3292
G600726,155827.6421420765,142163.93442622953,169442.81781857926,COV_S3293
G600727,570881.0665185185,543703.7037037037,598318.0293333334,COV_S3294
G600728,297159.4115750916,271941.3919,318649.8788571429,COV_S3295
G600729,366181.8731774892,343534.5604155845,384893.97056277056,COV_S3296
G600730,271657.05046413507,255276.54724050633,288377.2065485232,COV_S3297
G600731,502542.4509295776,481307.4103286387,523780.0347042255,COV_S3298
G600732,337995.19004444446,311894.37440000003,362814.5006222223,COV_S3299
G600733,101097.07666031746,91682.53968253967,110565.98027936507,COV_S3300
G600734,143242.57183849768,127324.0640150235,157769.1987230047,COV_S3301
G600735,47036.76959,40865.80086580088,53640.96422510824,COV_S3302
G600736,266602.68921518984,243037.9746835443,289563.6899915612,COV_S3303
G600737,310441.2744126984,287830.68783068785,331523.63293121697,COV_S3304
G600738,442289.5505136612,412677.5956284153,467411.43728961755,COV_S3305
G600739,137360.21752156867,123230.27965490195,152446.55047843137,COV_S3306
G600740,494111.28687922703,473043.4782608696,515494.82110144926,COV_S3307
G600741,163922.89015873018,150687.83068783072,177132.62171428572,COV_S3308
G600742,178678.1163285024,159227.05314009663,193855.8754009662,COV_S3309
G600743,398049.5603137255,378039.2156862746,417903.4887843137,COV_S3310
G600744,222742.89044210527,192392.0346947368,244679.6349754386,COV_S3311
G600745,363330.3982022472,341713.3231460675,384643.78331086144,COV_S3312
G600747,251838.40697435895,236581.1965811966,266006.0622222222,COV_S3313
G600746,368758.7813333333,345098.03921568627,396457.67215686274,COV_S3314
G600748,230085.98222222223,212222.2222222222,245327.87,COV_S3315
G600749,229775.5100775194,214573.64341085276,242998.21184496133,COV_S3316
G600750,213997.08945454544,201212.12121212124,227320.5987878788,COV_S3317
G600751,460351.8205771146,439402.9850746268,481610.12266666663,COV_S3318
G600752,975802.4472792794,932348.2340900904,1020817.7996396398,COV_S3319
G600753,346920.0324776119,327960.19900497515,365179.8684975124,COV_S3320
G600754,406124.4640000001,387495.1530457516,425971.9848366014,COV_S3321
G600755,504392.8218579236,478344.7349508197,530791.2356721313,COV_S3322
G600756,202946.39542857144,185441.92033862433,223788.10497354495,COV_S3323
G600757,346784.9230422536,317406.4886384978,378875.3742723005,COV_S3324
G600758,279000.28717948723,262532.12176410254,295469.8415589744,COV_S3325
G600759,357280.1563,337054.3528,378381.2152694064,COV_S3326
G600760,166873.75024761906,141773.8051657143,191252.66300952385,COV_S3327
G600761,465209.63723636366,441090.90172121214,489330.9158787879,COV_S3328
G600762,212326.90482758623,195645.56248275863,231502.3356321839,COV_S3329
G600763,214722.39256565657,194520.6805656566,232363.7876363636,COV_S3330
G600764,352116.8814222223,332585.8645333334,371649.7208888889,COV_S3331
G600765,268857.6051494253,249144.89397701152,288572.09213793103,COV_S3332
G600766,486794.6818531074,462928.94445197744,510663.0918870057,COV_S3333
G600767,282247.5968598131,268459.6884735203,296037.1213956386,COV_S3334
G600768,394001.1579661018,373628.8211525424,414375.4344858757,COV_S3335
G600769,262623.3419487179,237812.43355897433,295048.95327179483,COV_S3336
G600770,301773.5241643836,285237.22958904115,318311.4038356165,COV_S3337
G600771,887802.8426666667,847097.5902608697,927234.4837,COV_S3338
G600772,311136.44734959345,280519.0358373984,343073.37196747964,COV_S3339
G600773,179925.5154471545,167568.68747967482,192283.36676422769,COV_S3340
G600774,469404.5495172414,442477.0838,500602.8974712643,COV_S3341
G600775,282834.7435402299,263325.96524137934,301485.12735632184,COV_S3342
G600777,305479.4157575758,288268.38787878794,322692.0426666667,COV_S3343
G600776,344115.9565575758,322353.2012606061,365880.8159030303,COV_S3344
G600778,258740.18557077623,236927.57245662104,276744.2850776256,COV_S3345
G600779,232660.62821052637,217299.56168421055,253024.03438596497,COV_S3346
G600780,319419.3117575758,296338.25478787883,340695.12109090906,COV_S3347
G600781,396657.1448888889,377634.9776410256,415826.06386324787,COV_S3348
G600782,167558.43972946858,153738.97091400967,181399.9673816425,COV_S3349
G600783,407233.50861691544,384505.3525970149,431185.2147263682,COV_S3350
G600784,119570.17113725492,109001.86089411764,130139.07974901964,COV_S3351
G600785,186116.73630476193,170196.36967619046,204080.01859047625,COV_S3352
G600786,189887.57656565655,175134.77446464647,203811.317979798,COV_S3353
G600787,136639.456,122243.38451666669,152125.22943333336,COV_S3354
G600788,132773.22503225808,116408.57367741936,146606.4350623656,COV_S3355
G600789,144075.1711466667,130923.38773333334,158313.1896177778,COV_S3356
G600790,211287.47272072075,196435.1378738739,225012.5987747748,COV_S3357
G600791,100809.81255238096,90064.55965714288,112378.4723809524,COV_S3358
G600792,134072.98339310344,118733.7787586207,148749.4720735632,COV_S3359
G600793,91077.01837992833,81746.53548960574,107186.2935168459,COV_S3360
G600794,277194.6923508773,260298.86273684213,295736.8147368422,COV_S3361
G600795,152401.14533333335,136351.66480000003,170301.1830666667,COV_S3362
G600796,186490.8256,170230.4166901961,202662.16253071895,COV_S3363
G600797,128010.2754297436,116606.55095794874,139414.67480615387,COV_S3364
G600798,236251.70605464483,219751.8478688525,252752.9190819672,COV_S3365
G600799,333756.2293333334,315741.4218947368,351597.20042105264,COV_S3366
G600800,123432.56933333336,113110.94384561406,133754.84734035088,COV_S3367
G600801,186404.50370370375,172173.4647703704,202722.2244740741,COV_S3368
G600802,170537.5283525424,147833.9049762712,194529.7974237289,COV_S3369
G600803,236584.0386206897,219283.991908046,253885.46648275864,COV_S3370
G600804,95113.64325925928,84420.39085714286,104625.23768888888,COV_S3371
G600805,156793.58487562186,140767.97522786065,176949.68612935324,COV_S3372
G600806,219594.74353439157,195760.13155555556,240832.37417989425,COV_S3373
G600807,190359.6969142857,172444.2617904762,203753.86194285715,COV_S3374
G600808,186382.39790163937,172490.75051366122,200275.00415300552,COV_S3375
G600809,231061.911,211436.36943589745,250842.4123076923,COV_S3376
G600810,87738.58437130804,76265.89038987341,99429.85889,COV_S3377
G600811,269563.675,252515.71333333332,286613.12666666665,COV_S3378
G600812,113855.90178616354,104629.0008,122295.75154716984,COV_S3379
G600813,202179.5574269006,181754.12897309943,219502.90077192985,COV_S3380
G600814,109996.45253756616,99603.02726772489,120390.4026,COV_S3381
G600815,236801.42770621472,220614.63267796615,252989.45102824864,COV_S3382
G600816,122997.88943915346,111528.60854179897,134467.82631957674,COV_S3383
G600817,88743.28552380952,79385.26547301587,98984.73346031744,COV_S3384
G600818,460226.16648205125,433471.1711179487,481478.5688615385,COV_S3385
G600819,70084.74333,62178.28131929824,79157.47793684212,COV_S3386
G600824,78537.12914051281,66803.98109538462,90797.84490666668,COV_S3387
G600825,97003.84256790124,83269.24288395062,109419.1751308642,COV_S3388
G600827,124340.25815204678,110397.3946385965,136276.76936608186,COV_S3389
G600826,73133.92355,64653.4240183908,82325.80382528737,COV_S3390
G600829,53625.71081,46279.29264000001,61733.44188444446,COV_S3391
G600828,81733.40558333334,72968.92503333333,91173.76804999998,COV_S3392
G600820,100899.35614502926,90391.80042105264,112192.2766222222,COV_S3393
G600821,124431.3326739394,110542.37827878787,136633.1505066667,COV_S3394
G600822,77106.47582857143,65549.31118095238,87945.30800000002,COV_S3395
G600823,162585.81257142857,146861.22168380953,179905.10125714284,COV_S3396
G600830,88071.81429629633,78648.30229629632,96835.51611851854,COV_S3397
G600831,86136.61390646765,77009.50470049752,95958.70022686568,COV_S3398
G600832,87213.52162711865,72303.80968135594,100618.082259887,COV_S3399
G600833,70602.55891428572,58418.76211428573,81542.27053333334,COV_S3400
G600834,62933.50490928963,54321.59653770492,71452.34404371586,COV_S3401
G600835,91443.52563,81637.68475628416,102005.5885464481,COV_S3402
G600836,118412.41813333335,106843.18307160496,130789.39178271603,COV_S3403
G600837,75897.86392380952,66837.39594285715,85742.75742857144,COV_S3404
G600838,85567.09941880341,77164.35652649573,94559.6369,COV_S3405
G600839,27990.40998208955,22066.227836815917,34150.211375124374,COV_S3406
G600840,42060.323601731616,32999.49901298702,49332.67651601733,COV_S3407
G600841,0.0,0.0,0.0,COV_S3408
G600842,36262.47829333334,30211.63305244445,42128.24079644446,COV_S3409
G600843,52281.58293333334,42826.605621857925,61483.25289617487,COV_S3410
G600844,62210.55448689139,55874.306612734086,69009.24511,COV_S3411
G600845,44935.46048937729,38096.553682051286,50764.10482637364,COV_S3412
G600846,53577.512260162606,44605.66217886179,62794.165879674794,COV_S3413
G600847,97626.75246886448,88750.51784908427,106037.93636336995,COV_S3414
G600848,81248.57099682538,72695.6867,89818.42464761905,COV_S3415
G600849,151185.59089777782,137064.19202844443,165815.328,COV_S3416
G600850,83527.32482,73242.36411,94734.42500740742,COV_S3417
G600851,96317.23287,83380.51102040817,109923.6806312925,COV_S3418
G600852,98317.99743655916,84284.67986236559,114324.79530322582,COV_S3419
G600853,41712.496019753096,32222.42107654321,52021.7507,COV_S3420
G600854,172770.17151638423,158996.1725468927,187913.9485649718,COV_S3421
G600855,164498.28182695038,147974.7447602837,180475.55964822695,COV_S3422
G600856,61789.67364155846,51966.87360000001,70138.22943030305,COV_S3423
G600857,61453.008871361526,54426.09473802818,69060.62113051645,COV_S3424
G600858,83582.08926419754,71768.79600987655,96163.6084148148,COV_S3425
G600859,56270.85367794872,49169.95121,64025.663721025645,COV_S3426
G600860,31228.90375890411,22371.57735159818,40125.237201826494,COV_S3427
G600861,43304.05482328043,35370.655153439155,51498.66537989419,COV_S3428
G600862,34838.17841777778,29275.94184296297,40538.68187,COV_S3429
G600863,54920.13295238095,46899.232411428566,62162.87613,COV_S3430
G600864,34425.469595151524,28531.46466909091,41080.51242666667,COV_S3431
G600865,49693.043107246376,43140.429804830914,56878.63353816425,COV_S3432
G600866,29034.279397101454,22044.660389565222,35873.80354782609,COV_S3433
G600867,51038.08862222224,43772.255925925936,58679.80145185187,COV_S3434
G600868,41798.41636923077,35841.63209572649,47781.99725128205,COV_S3435
G600869,68358.49468717948,61318.585,75918.21393504273,COV_S3436
G600870,70555.05780000001,61498.57573333333,80461.22391111111,COV_S3437
G600871,34128.524094358974,28501.28564512821,40788.144328205126,COV_S3438
G600872,315583.7957,292175.95640579716,340613.35142028995,COV_S3439
G600873,23741.787804444448,19470.657777777786,28596.958577777783,COV_S3440
G600874,39449.872800000005,32051.903229629643,47507.82472592594,COV_S3441
G600875,30972.487125333333,26107.70754844445,36407.89455644445,COV_S3442
G600876,53561.81235555556,47306.88200634921,60345.551326984125,COV_S3443
G600877,110789.63775300547,100178.20264918036,121401.6460939891,COV_S3444
G600878,23476.88409777778,19858.909982222223,27283.954622222227,COV_S3445
G600879,33729.825035748785,28500.38188,39563.89311690821,COV_S3446
G600880,39440.91691900827,32989.60178953168,46501.69562093665,COV_S3447
G600881,140267.89734492757,126697.02889275365,154776.28292173916,COV_S3448
G600882,100537.1249414966,88780.61722993196,112974.89347482992,COV_S3449
G600883,94937.31040000002,86642.84459,103232.2636325926,COV_S3450
G600884,64175.767504093565,56209.335541520464,72862.69204210526,COV_S3451
G600885,34724.667666666675,28870.329266666668,41321.9283,COV_S3452
G600886,141265.15112156863,128987.2263529412,156737.47338039216,COV_S3453
G600887,140573.01385936074,129695.49169680369,151451.23273059365,COV_S3454
G600888,82037.41908333333,73344.83166666667,91391.86143333334,COV_S3455
G600889,127717.7656072072,117492.4695783784,137943.68021621625,COV_S3456
G600890,93570.70107350429,80944.92529,103512.30751452992,COV_S3457
G600891,189066.91056716416,170270.0563,203081.99450746272,COV_S3458
G600892,92685.59170169492,82686.50507570623,103460.86146892657,COV_S3459
G600893,61667.524970666665,52764.95616,71519.96612266666,COV_S3460
G600894,130905.73220082308,118586.65403786008,143504.54702880658,COV_S3461
G600895,346847.64977777784,322579.2394343435,370510.4866262626,COV_S3462
G600896,148566.41305310736,133763.4803163842,162962.46631412432,COV_S3463
G600897,85270.43488,75708.28618,94807.80524684684,COV_S3464
G600898,77599.23201367521,69563.27063247864,86232.20981880341,COV_S3465
G600899,98567.46732403102,88230.83537364344,107250.3466914729,COV_S3466
G600900,176421.0983661972,163450.84108920192,189392.32270422537,COV_S3467
G600901,92824.99284,82997.72537313434,102426.10190646768,COV_S3468
G600902,87678.34515,73309.00738403757,99130.17381,COV_S3469
G600903,120349.3584497778,110555.75052800002,130143.52585955558,COV_S3470
G600904,127111.80174358978,114369.97926153848,140767.8799794872,COV_S3471
G600905,90000.73343209877,81644.59982222223,98357.31443621402,COV_S3472
G600906,264752.59838497656,248670.74809389675,281498.5642065728,COV_S3473
G600907,120617.65963174604,106977.24075343915,135698.9138962963,COV_S3474
G600908,87050.58501094527,78324.77815721392,96402.41025273631,COV_S3475
G600909,373685.88153990614,354908.47308920196,392465.2959248828,COV_S3476
G600910,122243.03351111112,109445.5612977778,135202.89527111113,COV_S3477
G600911,263492.62114009657,222415.05793236717,299079.1026086956,COV_S3478
G600912,486041.4418436215,462494.6814156379,509619.78745679016,COV_S3479
G600913,1086316.3646178865,1045061.8093008132,1127438.677073171,COV_S3480
G600914,527494.6605390072,502846.57577304967,551151.0321702127,COV_S3481
G600915,159213.85145098038,147314.0249098039,171114.43545098038,COV_S3482
G600916,224047.82360975613,210302.75603252035,237319.8532682927,COV_S3483
G600917,139423.99063414638,127186.52710243904,153254.2220487805,COV_S3484
G600918,265130.3780900901,243723.03596396404,289150.9941621622,COV_S3485
G600919,205144.7174320988,186552.9190452675,226626.78465843623,COV_S3486
G600920,261453.3725367966,245341.29690043296,275824.7738181819,COV_S3487
G600921,189962.05135580528,178204.1827715356,201720.8913258427,COV_S3488
G600922,446858.76823188405,424575.7614376811,469306.4814376811,COV_S3489
G600923,286751.6581333333,266647.97461333335,307848.3835733333,COV_S3490
G600924,418729.3699,393977.68568498176,438855.04199267406,COV_S3491
G600925,337124.71857777785,318739.77090370376,356983.77825185185,COV_S3492
G600926,126271.77226210826,113928.0856980057,137733.30735042735,COV_S3493
G600927,744285.4818133335,707615.5091200001,777665.8122666666,COV_S3494
G600928,337374.7173052632,318936.1036350877,356623.171,COV_S3495
G600929,62690.34580696518,55315.53961393035,70694.37775920398,COV_S3496
G600930,91435.34014623656,79285.79084731184,102660.67136344088,COV_S3497
G600931,138867.92404528303,119531.81140125787,158510.00420628933,COV_S3498
G600932,56930.44450133335,50328.86929066668,64085.79932444445,COV_S3499
G600933,92255.70080627449,84195.50727529412,100316.3356360784,COV_S3500
G600934,124193.76089154228,112790.39715024875,140637.81054726368,COV_S3501
G600935,225977.89768421053,211093.5847017544,241523.70919298255,COV_S3502
G600936,184004.1620696517,169452.2496318408,197532.88151243783,COV_S3503
G600937,147249.80289605737,132488.98901792115,160384.2157419355,COV_S3504
G600938,686860.9259607843,657273.0120784314,713339.3380392158,COV_S3505
G600939,190177.02085470085,176671.70461538463,206047.22105982903,COV_S3506
G600940,244963.68784905665,227938.1421886793,262411.58540880505,COV_S3507
G600941,106804.52983391812,95552.8794760234,118907.60499649124,COV_S3508
G600942,183389.75449084252,169363.88126007328,196381.98458608065,COV_S3509
G600943,405857.3323010753,384258.84455913986,428972.88,COV_S3510
G600944,135238.45871666665,122944.44441666668,147533.24786666667,COV_S3511
G600945,126686.97834666668,112849.28322666664,141613.08605333336,COV_S3512
G600946,140526.41435390947,129684.9348872428,152163.9726090535,COV_S3513
G600947,130731.40558312237,117703.53840337553,144185.8669367089,COV_S3514
G600948,140893.42752969696,128032.03698424244,153755.54633696968,COV_S3515
G600949,141746.79503448278,128611.82771494254,154131.61530114946,COV_S3516
G600950,198789.30103286388,181818.32187793433,217831.66092018783,COV_S3517
G600951,196422.5233964912,183048.03413333328,209128.65089122808,COV_S3518
G600952,197077.5867586207,176400.2284873563,215140.8139770115,COV_S3519
G600953,68590.03965360826,60665.60254020619,76949.55544192441,COV_S3520
G600954,83816.15643773586,71104.73944150945,95326.00378364784,COV_S3521
G600955,124578.03400325206,114030.75272845528,142042.95089430895,COV_S3522
G600956,130216.17808172049,118279.64166881722,142153.43229247312,COV_S3523
G600957,57092.18741492537,49946.83715820896,64889.575705472635,COV_S3524
G600958,89466.30965194808,80608.06242077924,98325.03579,COV_S3525
G600959,113920.15650628018,102711.1293062802,126138.48442125604,COV_S3526
G600960,135054.51221032868,121492.7619605634,148038.13880187797,COV_S3527
G600961,79085.74100842913,71545.40722758623,86626.46940689658,COV_S3528
G600962,54864.22745396827,45580.69743068783,63349.30500740741,COV_S3529
57-220804,438403.28264691355,404505.4871703703,470010.8657777778,COV_S3530
57-220808,187253.5975457227,177961.13005309732,196547.62921533923,COV_S3531
57-220809,267004.4537566138,251636.0812698412,285999.4394074073,COV_S3532
57-220811,359735.1523137255,289578.63105882355,437292.3109019608,COV_S3533
57-220815,273676.4723154122,247677.62867383513,296368.97146953404,COV_S3534
57-220816,209431.52705995203,196419.01835971215,222445.92023021576,COV_S3535
57-220818,87911.90322580645,76436.15046021505,99172.14099,COV_S3536
57-220822,187474.98193333333,176651.85926666667,198299.61459999997,COV_S3537
57-220823,169019.86922065727,151755.30163380282,187066.6288826291,COV_S3538
57-220825,184834.9352,171822.91908982038,200810.06505389223,COV_S3539
57-220829,129031.67013620072,116653.31934050178,142271.62299641577,COV_S3540
57-220830,112551.2187,100217.49879466668,123172.363264,COV_S3541
57-220901,205891.94361904764,193864.48387878787,217921.17035497836,COV_S3542
57-220906,222865.33001941748,208074.1314692557,237658.33092556632,COV_S3543
57-220908,110656.95343589742,101338.41099487178,119976.40557948715,COV_S3544
57-220912,96728.50529729728,86654.46547747747,106327.4692972973,COV_S3545
57-220913,131188.08018233613,121579.68373789173,139072.62468376063,COV_S3546
57-220915,96896.15745185185,90177.93866666668,103615.01908148149,COV_S3547
57-220919,140097.0232888889,129405.9244562963,151044.97839407405,COV_S3548
57-220920,69879.84625152627,63953.096908424915,75807.35949,COV_S3549
57-220922,156399.83466666663,142666.75867826084,184955.9728695652,COV_S3550
57-220926,70072.61205333333,61387.17509925926,79162.74600296296,COV_S3551
57-220927,34030.06456068375,29661.657463247862,38808.41915213675,COV_S3552
