sample_id,dry_weight,dry_weight_lci,dry_weight_uci,table_key
227-240130,12891.955031047344,8970.684951001433,17699.500273629837,INF_B441
227-240131,20735.87465904762,15673.09346644258,26786.847971764702,INF_B442
227-240201,12356.060430497422,7942.808375413829,18163.649607265223,INF_B443
227-240206,27970.36086988736,20596.58250977722,36853.89287,INF_B444
227-240207,10502.679634598466,7369.295258393862,14419.219829974423,INF_B445
227-240208,27412.47326264052,21865.58131053595,33827.77007895425,INF_B446
227-240213,13509.366599365729,7813.401132358055,19055.78233452685,INF_B447
227-240214,54914.41295574952,36866.35657806452,72196.02360136622,INF_B448
227-240216,10369.29991526376,5721.815487635675,15792.653276235298,INF_B449
227-240220,21607.07819837104,12816.260330533936,29529.883087782808,INF_B450
227-240221,27453.235303529407,19795.563269147657,35548.93392979592,INF_B451
51-221214,0.0,0.0,0.0,INF_B452
51-221216,0.0,0.0,0.0,INF_B453
51-221218,0.0,0.0,0.0,INF_B454
51-221221,0.0,0.0,0.0,INF_B455
51-221223,0.0,0.0,0.0,INF_B456
51-221225,0.0,0.0,0.0,INF_B457
51-221228,0.0,0.0,0.0,INF_B458
51-221229,0.0,0.0,0.0,INF_B459
51-230102,0.0,0.0,0.0,INF_B460
51-230104,0.0,0.0,0.0,INF_B461
51-230105,0.0,0.0,0.0,INF_B462
51-230108,0.0,0.0,0.0,INF_B463
51-230111,6469.13258,3966.811415411256,9852.694226839829,INF_B464
51-230112,0.0,0.0,0.0,INF_B465
51-230116,0.0,0.0,0.0,INF_B466
51-230118,0.0,0.0,0.0,INF_B467
51-230120,0.0,0.0,0.0,INF_B468
51-230123,4038.076503397849,0.0,8253.157526021505,INF_B469
51-230125,0.0,0.0,0.0,INF_B470
51-230127,0.0,0.0,0.0,INF_B471
51-230130,0.0,0.0,0.0,INF_B472
51-230201,0.0,0.0,0.0,INF_B473
51-230203,0.0,0.0,0.0,INF_B474
51-230205,0.0,0.0,0.0,INF_B475
51-230208,0.0,0.0,0.0,INF_B476
51-230209,0.0,0.0,0.0,INF_B477
51-230213,0.0,0.0,0.0,INF_B478
51-230215,0.0,0.0,0.0,INF_B479
51-230217,0.0,0.0,0.0,INF_B480
51-230220,0.0,0.0,0.0,INF_B481
51-230222,0.0,0.0,0.0,INF_B482
51-230223,0.0,0.0,0.0,INF_B483
51-230227,0.0,0.0,0.0,INF_B484
51-230301,0.0,0.0,0.0,INF_B485
51-230302,0.0,0.0,0.0,INF_B486
51-230305,0.0,0.0,0.0,INF_B487
51-230308,0.0,0.0,0.0,INF_B488
51-230310,4631.849521877934,2217.422209201878,6849.404792,INF_B489
51-230313,0.0,0.0,0.0,INF_B490
51-230315,0.0,0.0,0.0,INF_B491
51-230317,0.0,0.0,0.0,INF_B492
51-230320,0.0,0.0,0.0,INF_B493
51-230322,0.0,0.0,0.0,INF_B494
51-230323,0.0,0.0,0.0,INF_B495
51-230327,5625.402354421808,3449.447725,8567.652297274033,INF_B496
51-230329,0.0,0.0,0.0,INF_B497
51-230331,0.0,0.0,0.0,INF_B498
51-230402,3938.180905618617,1174.11536,6742.234421305754,INF_B499
51-230405,0.0,0.0,0.0,INF_B500
51-230406,0.0,0.0,0.0,INF_B501
51-230410,0.0,0.0,0.0,INF_B502
51-230412,0.0,0.0,0.0,INF_B503
51-230414,0.0,0.0,0.0,INF_B504
51-230416,0.0,0.0,0.0,INF_B505
51-230419,0.0,0.0,0.0,INF_B506
51-230421,0.0,0.0,0.0,INF_B507
51-230424,0.0,0.0,0.0,INF_B508
51-230426,0.0,0.0,0.0,INF_B509
51-230428,0.0,0.0,0.0,INF_B510
51-230501,0.0,0.0,0.0,INF_B511
51-230512,0.0,0.0,0.0,INF_B512
51-230515,0.0,0.0,0.0,INF_B513
51-230517,0.0,0.0,0.0,INF_B514
51-230519,25224.249196749548,20331.45718200121,30845.5414011886,INF_B515
51-230522,0.0,0.0,0.0,INF_B516
51-230523,0.0,0.0,0.0,INF_B517
51-230526,0.0,0.0,0.0,INF_B518
