state_name,county_name,year,median_age,average_household_income,per_capita_income
 Virginia,Bedford County,2021,46.7,70870.0,36891.0
 Virginia,Bland County,2021,45.8,54556.0,24486.0
 Virginia,Botetourt County,2021,47.1,72941.0,37525.0
 Virginia,Brunswick County,2021,43.3,49597.0,24200.0
 Virginia,Buchanan County,2021,47.8,37093.0,21975.0
 Virginia,Buckingham County,2021,43.0,49841.0,23717.0
 Virginia,Campbell County,2021,42.8,53918.0,29143.0
 Virginia,Caroline County,2021,39.5,76528.0,36953.0
 Virginia,Carroll County,2021,48.0,45220.0,26254.0
 Virginia,Charles City County,2021,51.4,59543.0,37059.0
 Virginia,Charlotte County,2021,46.6,45567.0,25577.0
 Virginia,Chesterfield County,2021,38.9,88315.0,41320.0
 Virginia,Clarke County,2021,47.6,86633.0,44129.0
 Virginia,Craig County,2021,49.2,60283.0,28973.0
 Virginia,Culpeper County,2021,39.0,85274.0,35826.0
 Virginia,Cumberland County,2021,45.4,57568.0,32735.0
 Virginia,Dickenson County,2021,45.3,33905.0,22719.0
 Virginia,Dinwiddie County,2021,42.9,68918.0,32485.0
 Virginia,Essex County,2021,47.1,54375.0,28248.0
 Virginia,Fairfax County,2021,38.3,133974.0,61957.0
 Virginia,Fauquier County,2021,40.9,111368.0,49440.0
 Virginia,Floyd County,2021,48.0,51612.0,28832.0
 Virginia,Fluvanna County,2021,43.3,82983.0,44913.0
 Virginia,Franklin County,2021,48.1,59667.0,33739.0
 Virginia,Frederick County,2021,40.4,84317.0,39429.0
 Virginia,Giles County,2021,45.1,57911.0,28945.0
 Virginia,Gloucester County,2021,44.5,77733.0,36361.0
 Virginia,Goochland County,2021,48.8,100517.0,57064.0
 Virginia,Grayson County,2021,48.4,43022.0,24822.0
 Virginia,Greene County,2021,39.8,73844.0,35942.0
 Virginia,Greensville County,2021,40.4,53063.0,21938.0
 Virginia,Halifax County,2021,46.4,45962.0,24899.0
 Virginia,Hanover County,2021,42.1,96911.0,44911.0
 Virginia,Henrico County,2021,39.2,76345.0,43445.0
 Virginia,Henry County,2021,48.0,41103.0,24337.0
 Virginia,Highland County,2021,56.5,52901.0,28793.0
 Virginia,Isle of Wight County,2021,44.4,84673.0,42122.0
 Virginia,James City County,2021,46.8,94907.0,47223.0
 Virginia,King and Queen County,2021,48.2,61672.0,36359.0
 Virginia,King George County,2021,38.3,101599.0,41157.0
 Virginia,King William County,2021,40.6,74592.0,33408.0
 Virginia,Lancaster County,2021,57.1,64460.0,44978.0
 Virginia,Lee County,2021,45.6,37574.0,19671.0
 Virginia,Loudoun County,2021,36.9,156821.0,61045.0
 Virginia,Louisa County,2021,44.9,70974.0,38360.0
 Virginia,Lunenburg County,2021,43.9,47269.0,23171.0
 Virginia,Madison County,2021,46.5,72349.0,35538.0
 Virginia,Mathews County,2021,53.4,73229.0,44684.0
 Virginia,Mecklenburg County,2021,48.4,46378.0,28959.0
 Virginia,Middlesex County,2021,54.8,63782.0,35510.0
 Virginia,Montgomery County,2021,30.1,60666.0,30469.0
 Virginia,Nelson County,2021,51.8,67707.0,41790.0
 Virginia,New Kent County,2021,42.1,101628.0,43780.0
 Virginia,Northampton County,2021,50.7,50347.0,34811.0
 Virginia,Northumberland County,2021,59.8,61291.0,41562.0
 Virginia,Nottoway County,2021,41.0,54614.0,25843.0
 Virginia,Orange County,2021,42.5,79211.0,36839.0
 Virginia,Page County,2021,45.3,53168.0,27214.0
 Virginia,Patrick County,2021,50.4,47215.0,29049.0
 Virginia,Pittsylvania County,2021,47.8,49486.0,26821.0
 Virginia,Powhatan County,2021,45.6,101395.0,43078.0
 Virginia,Prince Edward County,2021,32.3,49019.0,21455.0
 Virginia,Prince George County,2021,37.1,78895.0,30199.0
 Virginia,Prince William County,2021,35.7,113831.0,45240.0
 Virginia,Pulaski County,2021,47.2,55446.0,31071.0
 Virginia,Rappahannock County,2021,48.2,90307.0,48672.0
 Virginia,Richmond County,2021,44.3,57697.0,25620.0
 Virginia,Roanoke County,2021,43.6,74622.0,39999.0
 Virginia,Rockbridge County,2021,49.2,57828.0,34342.0
 Virginia,Rockingham County,2021,40.3,67484.0,34094.0
 Virginia,Russell County,2021,46.8,41100.0,23540.0
 Virginia,Scott County,2021,47.2,42561.0,24214.0
 Virginia,Shenandoah County,2021,44.2,58609.0,31364.0
 Virginia,Smyth County,2021,45.2,42588.0,24633.0
 Virginia,Southampton County,2021,47.2,65079.0,29785.0
 Virginia,Spotsylvania County,2021,38.2,98973.0,41543.0
 Virginia,Stafford County,2021,35.9,119818.0,45618.0
 Virginia,Surry County,2021,50.4,61105.0,33416.0
 Virginia,Sussex County,2021,40.6,56968.0,26055.0
 Virginia,Tazewell County,2021,45.1,42937.0,25317.0
 Virginia,Warren County,2021,41.3,72840.0,34850.0
 Virginia,Washington County,2021,46.6,54737.0,30771.0
 Virginia,Westmoreland County,2021,47.9,53113.0,33823.0
 Virginia,Wise County,2021,41.5,44884.0,22225.0
 Virginia,Wythe County,2021,45.8,52726.0,28926.0
 Virginia,York County,2021,39.7,96144.0,42982.0
 Virginia,Alexandria city,2021,37.1,105450.0,68640.0
 Virginia,Bristol city,2021,43.4,43879.0,27869.0
 Virginia,Buena Vista city,2021,35.9,42156.0,32082.0
 Virginia,Charlottesville city,2021,32.5,63470.0,42474.0
 Virginia,Chesapeake city,2021,37.1,85563.0,38952.0
 Virginia,Colonial Heights city,2021,39.0,65570.0,34081.0
 Virginia,Covington city,2021,42.2,41242.0,23589.0
 Virginia,Danville city,2021,40.9,38904.0,24535.0
 Virginia,Emporia city,2021,39.2,36111.0,21498.0
 Virginia,Fairfax city,2021,37.7,118492.0,57091.0
 Virginia,Falls Church city,2021,39.3,155071.0,76354.0
 Virginia,Franklin city,2021,39.0,49424.0,26519.0
 Virginia,Fredericksburg city,2021,30.7,72293.0,40619.0
 Virginia,Galax city,2021,42.1,39808.0,29297.0
 Virginia,Hampton city,2021,36.3,59380.0,32831.0
 Virginia,Harrisonburg city,2021,25.5,51055.0,24388.0
 Virginia,Hopewell city,2021,35.8,44209.0,23314.0
 Virginia,Lexington city,2021,22.4,66114.0,23763.0
 Virginia,Lynchburg city,2021,28.6,54015.0,26513.0
 Virginia,Manassas city,2021,35.0,101934.0,39460.0
 Virginia,Manassas Park city,2021,35.5,90544.0,37363.0
 Virginia,Martinsville city,2021,40.6,36832.0,23592.0
 Virginia,Newport News city,2021,33.9,57463.0,33082.0
 Virginia,Norfolk city,2021,30.9,56244.0,32811.0
 Virginia,Norton city,2021,41.2,35592.0,25135.0
 Virginia,Petersburg city,2021,37.2,44890.0,26091.0
 Virginia,Poquoson city,2021,43.0,112026.0,44265.0
 Virginia,Portsmouth city,2021,35.5,54020.0,28520.0
 Virginia,Radford city,2021,23.6,44360.0,23229.0
 Virginia,Richmond city,2021,34.4,54795.0,38132.0
 Virginia,Roanoke city,2021,38.0,48476.0,30379.0
 Virginia,Salem city,2021,40.8,66472.0,36244.0
 Virginia,Staunton city,2021,40.9,53041.0,31275.0
 Virginia,Suffolk city,2021,38.2,81883.0,40389.0
 Virginia,Virginia Beach city,2021,36.7,81810.0,41803.0
 Virginia,Waynesboro city,2021,39.1,47238.0,29222.0
 Virginia,Williamsburg city,2021,26.1,65297.0,33164.0
 Virginia,Winchester city,2021,36.6,61321.0,33908.0
 Virginia,Accomack County,2022,47.3,52694.0,31570.0
 Virginia,Albemarle County,2022,39.7,97708.0,55347.0
 Virginia,Alleghany County,2022,48.0,52546.0,30143.0
 Virginia,Amelia County,2022,45.1,63438.0,34122.0
 Virginia,Amherst County,2022,43.9,64454.0,34137.0
 Virginia,Appomattox County,2022,43.1,60041.0,31654.0
 Virginia,Arlington County,2022,35.3,137387.0,85221.0
 Virginia,Augusta County,2022,44.8,76124.0,35582.0
 Virginia,Bath County,2022,51.8,55699.0,33856.0
 Virginia,Bedford County,2022,46.8,74773.0,40552.0
 Virginia,Bland County,2022,46.4,59901.0,27904.0
 Virginia,Botetourt County,2022,47.5,77680.0,40289.0
 Virginia,Brunswick County,2022,44.6,52678.0,26491.0
 Virginia,Buchanan County,2022,47.6,39591.0,24126.0
 Virginia,Buckingham County,2022,43.3,59894.0,27139.0
 Virginia,Campbell County,2022,43.1,59022.0,31877.0
 Virginia,Caroline County,2022,39.2,83562.0,38432.0
 Virginia,Carroll County,2022,48.7,49113.0,27972.0
 Virginia,Charles City County,2022,52.0,65573.0,38351.0
 Virginia,Charlotte County,2022,45.4,51548.0,27159.0
 Virginia,Chesterfield County,2022,38.9,95757.0,45041.0
 Virginia,Clarke County,2022,48.4,107475.0,50751.0
 Virginia,Craig County,2022,46.1,66286.0,32020.0
 Virginia,Culpeper County,2022,39.5,92359.0,39062.0
 Virginia,Cumberland County,2022,46.3,56497.0,38099.0
 Virginia,Dickenson County,2022,45.5,40143.0,25003.0
 Virginia,Dinwiddie County,2022,43.4,77225.0,35506.0
 Virginia,Essex County,2022,46.9,52335.0,29021.0
 Virginia,Fairfax County,2022,38.6,145165.0,67598.0
 Virginia,Fauquier County,2022,40.8,122785.0,54878.0
 Virginia,Floyd County,2022,48.4,57146.0,31788.0
 Virginia,Fluvanna County,2022,43.1,90766.0,48426.0
 Virginia,Franklin County,2022,48.4,66275.0,37329.0
 Virginia,Frederick County,2022,40.6,92443.0,43375.0
 Virginia,Giles County,2022,45.4,61987.0,31917.0
 Virginia,Gloucester County,2022,44.3,83750.0,39450.0
 Virginia,Goochland County,2022,49.0,105600.0,63645.0
 Virginia,Grayson County,2022,49.0,43348.0,26270.0
 Virginia,Greene County,2022,41.7,81338.0,39180.0
 Virginia,Greensville County,2022,40.8,51823.0,22437.0
 Virginia,Halifax County,2022,46.6,49145.0,26440.0
 Virginia,Hanover County,2022,42.4,104678.0,49110.0
 Virginia,Henrico County,2022,39.3,82424.0,47865.0
 Virginia,Henry County,2022,48.3,43694.0,26097.0
 Virginia,Highland County,2022,58.0,57070.0,32704.0
 Virginia,Isle of Wight County,2022,44.2,91680.0,45230.0
 Virginia,James City County,2022,47.1,100711.0,50984.0
 Virginia,King and Queen County,2022,47.4,70147.0,38904.0
 Virginia,King George County,2022,38.3,103264.0,44551.0
 Virginia,King William County,2022,40.8,79398.0,36145.0
 Virginia,Lancaster County,2022,59.2,62674.0,46405.0
 Virginia,Lee County,2022,45.2,41619.0,23257.0
 Virginia,Loudoun County,2022,37.3,170463.0,67251.0
 Virginia,Louisa County,2022,45.0,76594.0,40803.0
 Virginia,Lunenburg County,2022,44.0,54438.0,26486.0
 Virginia,Madison County,2022,46.6,74586.0,35772.0
 Virginia,Mathews County,2022,53.7,79054.0,48173.0
 Virginia,Mecklenburg County,2022,48.6,51265.0,31010.0
 Virginia,Middlesex County,2022,54.9,69389.0,39111.0
 Virginia,Montgomery County,2022,29.7,65270.0,32776.0
 Virginia,Nelson County,2022,50.7,64028.0,42837.0
 Virginia,New Kent County,2022,43.2,113120.0,49666.0
 Virginia,Northampton County,2022,51.3,54693.0,37321.0
 Virginia,Northumberland County,2022,59.0,64655.0,45156.0
 Virginia,Nottoway County,2022,41.3,62366.0,27223.0
 Virginia,Orange County,2022,42.8,87309.0,41650.0
 Virginia,Page County,2022,45.3,56760.0,30146.0
 Virginia,Patrick County,2022,50.9,49180.0,32883.0
 Virginia,Pittsylvania County,2022,48.0,52619.0,28428.0
 Virginia,Powhatan County,2022,45.6,108089.0,47268.0
 Virginia,Prince Edward County,2022,32.0,57304.0,25205.0
 Virginia,Prince George County,2022,34.2,80318.0,31801.0
 Virginia,Prince William County,2022,35.8,123193.0,48958.0
 Virginia,Pulaski County,2022,47.2,59740.0,34870.0
 Virginia,Rappahannock County,2022,50.0,98663.0,54654.0
 Virginia,Richmond County,2022,46.1,62708.0,27620.0
 Virginia,Roanoke County,2022,43.6,80872.0,43125.0
 Virginia,Rockbridge County,2022,49.4,61903.0,37087.0
 Virginia,Rockingham County,2022,40.5,73232.0,37180.0
 Virginia,Russell County,2022,46.6,44088.0,25939.0
 Virginia,Scott County,2022,47.7,44535.0,26681.0
 Virginia,Shenandoah County,2022,43.6,62149.0,34170.0
 Virginia,Smyth County,2022,46.2,45061.0,26660.0
 Virginia,Southampton County,2022,47.0,67813.0,32218.0
 Virginia,Spotsylvania County,2022,38.1,105068.0,44881.0
 Virginia,Stafford County,2022,36.4,128036.0,48971.0
 Virginia,Surry County,2022,50.5,68655.0,36497.0
 Virginia,Sussex County,2022,40.4,59195.0,28788.0
 Virginia,Tazewell County,2022,44.6,46508.0,27327.0
 Virginia,Warren County,2022,40.9,79313.0,37706.0
 Virginia,Washington County,2022,46.8,59116.0,33900.0
 Virginia,Westmoreland County,2022,47.9,56647.0,35850.0
 Virginia,Wise County,2022,42.0,47541.0,23702.0
 Virginia,Wythe County,2022,45.6,53921.0,31810.0
 Virginia,York County,2022,39.7,105154.0,47722.0
 Virginia,Alexandria city,2022,37.4,113179.0,75884.0
 Virginia,Bristol city,2022,43.7,45250.0,30419.0
 Virginia,Buena Vista city,2022,35.3,48783.0,32925.0
 Virginia,Charlottesville city,2022,32.4,67177.0,45625.0
 Virginia,Chesapeake city,2022,37.4,92703.0,42753.0
 Virginia,Colonial Heights city,2022,38.4,72216.0,37039.0
 Virginia,Covington city,2022,41.9,45737.0,24657.0
 Virginia,Danville city,2022,41.0,41484.0,26453.0
 Virginia,Emporia city,2022,39.9,41442.0,24915.0
 Virginia,Fairfax city,2022,37.5,128708.0,59688.0
 Virginia,Falls Church city,2022,38.8,164536.0,83001.0
 Virginia,Franklin city,2022,38.8,57537.0,29683.0
 Virginia,Fredericksburg city,2022,30.9,83445.0,43063.0
 Virginia,Galax city,2022,42.6,44612.0,29802.0
 Virginia,Hampton city,2022,36.5,64430.0,35002.0
 Virginia,Harrisonburg city,2022,25.4,56050.0,25881.0
 Virginia,Hopewell city,2022,35.7,50661.0,25664.0
 Virginia,Lexington city,2022,22.7,93651.0,29117.0
 Virginia,Lynchburg city,2022,28.4,56243.0,28478.0
 Virginia,Manassas city,2022,35.1,110559.0,42958.0
 Virginia,Manassas Park city,2022,35.8,91673.0,41595.0
 Virginia,Martinsville city,2022,39.9,39127.0,27052.0
 Virginia,Newport News city,2022,34.1,63355.0,36135.0
 Virginia,Norfolk city,2022,32.2,60998.0,35761.0
 Virginia,Norton city,2022,43.6,36974.0,27666.0
 Virginia,Petersburg city,2022,36.6,46930.0,28146.0
 Virginia,Poquoson city,2022,42.4,114503.0,47329.0
 Virginia,Portsmouth city,2022,35.6,57154.0,31457.0
 Virginia,Radford city,2022,23.3,51039.0,24835.0
 Virginia,Richmond city,2022,34.5,59606.0,42132.0
 Virginia,Roanoke city,2022,38.1,51523.0,33206.0
 Virginia,Salem city,2022,40.8,68402.0,37991.0
 Virginia,Staunton city,2022,41.0,59731.0,34581.0
 Virginia,Suffolk city,2022,38.5,87758.0,44004.0
 Virginia,Virginia Beach city,2022,37.1,87544.0,45320.0
 Virginia,Waynesboro city,2022,38.7,52519.0,30380.0
 Virginia,Williamsburg city,2022,24.6,66815.0,35264.0
 Virginia,Winchester city,2022,36.6,62495.0,36012.0
 Washington,Adams County,2020,28.0,51601.0,20592.0
 Washington,Asotin County,2020,44.9,53941.0,30397.0
 Washington,Benton County,2020,36.0,72046.0,34287.0
 Washington,Chelan County,2020,40.5,61304.0,32249.0
 Washington,Clallam County,2020,50.9,55090.0,31601.0
 Washington,Clark County,2020,38.6,77184.0,37009.0
 Washington,Columbia County,2020,49.0,61779.0,38606.0
 Washington,Cowlitz County,2020,41.0,58791.0,30170.0
 Washington,Douglas County,2020,37.8,65730.0,32709.0
 Washington,Ferry County,2020,52.1,41685.0,26983.0
 Washington,Franklin County,2020,30.4,66904.0,25875.0
 Washington,Garfield County,2020,49.7,56923.0,28933.0
 Washington,Grant County,2020,33.2,59165.0,25333.0
 Washington,Grays Harbor County,2020,44.3,50665.0,27277.0
 Washington,Island County,2020,44.1,70765.0,38769.0
 Washington,King County,2020,37.0,99158.0,55374.0
 Washington,Kitsap County,2020,39.2,78969.0,39993.0
 Washington,Kittitas County,2020,33.7,59703.0,32120.0
 Washington,Lewis County,2020,42.9,54970.0,27941.0
 Washington,Lincoln County,2020,48.5,58584.0,31711.0
 Washington,Okanogan County,2020,43.0,48528.0,25216.0
 Washington,Pacific County,2020,54.4,50873.0,28339.0
 Washington,Pierce County,2020,36.2,76438.0,36548.0
 Washington,San Juan County,2020,56.7,64753.0,49148.0
 Washington,Skamania County,2020,47.0,69296.0,34759.0
 Washington,Snohomish County,2020,38.0,89273.0,41126.0
 Washington,Stevens County,2020,47.0,54426.0,28030.0
 Washington,Thurston County,2020,39.1,75867.0,36256.0
 Washington,Walla Walla County,2020,37.5,60615.0,30306.0
 Washington,Whatcom County,2020,37.5,65420.0,33241.0
 Washington,Yakima County,2020,32.9,54917.0,24305.0
 Washington,Jefferson County,2020,59.0,57693.0,38176.0
 Washington,Klickitat County,2020,46.8,56667.0,31021.0
 Washington,Mason County,2020,45.3,60565.0,30112.0
 Washington,Pend Oreille County,2020,50.8,55021.0,30326.0
 Washington,Skagit County,2020,41.6,71021.0,35172.0
 Washington,Spokane County,2020,37.8,60101.0,32766.0
 Washington,Wahkiakum County,2020,55.7,54524.0,28821.0
 Washington,Whitman County,2020,25.2,42288.0,24396.0
 Washington,Adams County,2021,28.3,54573.0,21872.0
 Washington,Asotin County,2021,44.7,57263.0,33309.0
 Washington,Benton County,2021,36.1,76612.0,36640.0
 Washington,Chelan County,2021,39.9,64895.0,35262.0
 Washington,Clallam County,2021,50.8,60044.0,34647.0
 Washington,Clark County,2021,38.7,82719.0,39371.0
 Washington,Columbia County,2021,50.4,64688.0,41902.0
 Washington,Cowlitz County,2021,40.8,64506.0,32439.0
 Washington,Douglas County,2021,37.5,68979.0,35094.0
 Washington,Ferry County,2021,50.8,45907.0,28068.0
 Washington,Franklin County,2021,30.5,72452.0,27838.0
 Washington,Garfield County,2021,50.8,50625.0,28163.0
 Washington,Grant County,2021,33.2,63566.0,27466.0
 Washington,Grays Harbor County,2021,44.4,53615.0,28259.0
 Washington,Island County,2021,43.8,75628.0,40423.0
 Washington,Jefferson County,2021,59.3,59968.0,40208.0
 Washington,King County,2021,37.1,106326.0,59843.0
 Washington,Kitsap County,2021,39.4,84600.0,43034.0
 Washington,Kittitas County,2021,34.3,64134.0,34350.0
 Washington,Klickitat County,2021,46.2,59583.0,34529.0
 Washington,Lewis County,2021,42.5,60581.0,29973.0
 Washington,Lincoln County,2021,47.1,62810.0,33653.0
 Washington,Mason County,2021,44.7,66325.0,33004.0
 Washington,Okanogan County,2021,42.9,51992.0,26365.0
 Washington,Pacific County,2021,54.4,54598.0,31761.0
 Washington,Pend Oreille County,2021,50.3,59134.0,31346.0
 Washington,Pierce County,2021,36.4,82574.0,39036.0
 Washington,San Juan County,2021,56.5,68577.0,52881.0
 Washington,Skagit County,2021,41.5,75308.0,37723.0
 Washington,Skamania County,2021,46.6,75565.0,37691.0
 Washington,Snohomish County,2021,38.2,95618.0,44338.0
 Washington,Spokane County,2021,37.9,64079.0,34340.0
 Washington,Stevens County,2021,46.7,57206.0,30518.0
 Washington,Thurston County,2021,39.3,81501.0,38989.0
 Washington,Wahkiakum County,2021,56.7,54422.0,30226.0
 Washington,Walla Walla County,2021,37.5,63686.0,31615.0
 Washington,Whatcom County,2021,37.8,70011.0,36504.0
 Washington,Whitman County,2021,25.0,43613.0,26254.0
 Washington,Yakima County,2021,33.0,58380.0,25069.0
 Washington,Adams County,2022,29.0,63105.0,24609.0
 Washington,Asotin County,2022,45.4,63724.0,36800.0
 Washington,Benton County,2022,36.1,83778.0,39668.0
 Washington,Chelan County,2022,40.1,71876.0,39746.0
 Washington,Clallam County,2022,51.2,66108.0,38181.0
 Washington,Clark County,2022,38.8,90115.0,43872.0
 Washington,Columbia County,2022,50.8,68825.0,40774.0
 Washington,Cowlitz County,2022,40.8,70912.0,35526.0
 Washington,Douglas County,2022,37.8,79422.0,39867.0
 Washington,Ferry County,2022,51.8,50424.0,31355.0
 Washington,Franklin County,2022,30.6,77877.0,31346.0
 Washington,Garfield County,2022,49.9,57958.0,31187.0
 Washington,Grant County,2022,33.2,66387.0,29655.0
 Washington,Grays Harbor County,2022,44.4,59105.0,31703.0
 Washington,Island County,2022,44.2,82850.0,44217.0
 Washington,Jefferson County,2022,59.4,64796.0,44289.0
 Washington,King County,2022,37.2,116340.0,66811.0
 Washington,Kitsap County,2022,39.7,93675.0,47713.0
 Washington,Kittitas County,2022,36.4,66800.0,39399.0
 Washington,Klickitat County,2022,47.0,66581.0,38760.0
 Washington,Lewis County,2022,42.4,67247.0,32800.0
 Washington,Lincoln County,2022,46.7,68172.0,36741.0
 Washington,Mason County,2022,45.1,74388.0,37088.0
 Washington,Okanogan County,2022,42.9,58218.0,29777.0
 Washington,Pacific County,2022,54.7,58889.0,36899.0
 Washington,Pend Oreille County,2022,50.4,59353.0,33981.0
 Washington,Pierce County,2022,36.5,91486.0,43575.0
 Washington,San Juan County,2022,56.5,76745.0,59650.0
 Washington,Skagit County,2022,41.5,82029.0,41191.0
 Washington,Skamania County,2022,46.6,84500.0,42162.0
 Washington,Snohomish County,2022,38.3,104083.0,49215.0
 Washington,Spokane County,2022,38.0,70394.0,38052.0
 Washington,Stevens County,2022,46.9,62381.0,32904.0
 Washington,Thurston County,2022,39.5,88895.0,42306.0
 Washington,Wahkiakum County,2022,56.3,59167.0,31643.0
 Washington,Walla Walla County,2022,38.0,66635.0,34476.0
 Washington,Whatcom County,2022,37.8,77581.0,40916.0
 Washington,Whitman County,2022,26.0,49345.0,30287.0
 Washington,Yakima County,2022,33.0,64910.0,27448.0
 West Virginia,Barbour County,2020,42.0,38906.0,22440.0
 West Virginia,Boone County,2020,44.0,45297.0,23078.0
 West Virginia,Braxton County,2020,46.4,43819.0,22409.0
 West Virginia,Cabell County,2020,39.0,41472.0,26118.0
 West Virginia,Calhoun County,2020,48.7,38668.0,23009.0
 West Virginia,Clay County,2020,44.4,35154.0,18545.0
 West Virginia,Fayette County,2020,44.5,43722.0,23170.0
 West Virginia,Gilmer County,2020,39.9,42883.0,18359.0
 West Virginia,Greenbrier County,2020,45.9,39807.0,26330.0
 West Virginia,Hampshire County,2020,47.6,48528.0,25409.0
 West Virginia,Hardy County,2020,45.4,46513.0,27819.0
 West Virginia,Harrison County,2020,42.0,52134.0,29086.0
 West Virginia,Jefferson County,2020,40.9,82551.0,36722.0
 West Virginia,Kanawha County,2020,43.6,47122.0,29981.0
 West Virginia,Lincoln County,2020,43.1,42064.0,22995.0
 West Virginia,Logan County,2020,43.9,36250.0,22991.0
 West Virginia,Marion County,2020,41.0,52856.0,27763.0
 West Virginia,Marshall County,2020,46.0,48179.0,27328.0
 West Virginia,Mercer County,2020,43.4,40716.0,23341.0
 West Virginia,Mineral County,2020,44.4,51723.0,26363.0
 West Virginia,Monongalia County,2020,32.2,54198.0,33527.0
 West Virginia,Monroe County,2020,46.7,44828.0,23398.0
 West Virginia,Nicholas County,2020,45.3,40318.0,22061.0
 West Virginia,Ohio County,2020,43.2,48056.0,31208.0
